0.004227882322321888 -0.007774332585613158 0.49223012947115874 
0.008360150008992165 -0.015442056127623047 0.4847027869658376 
0.012398489637611775 -0.023004891287572927 0.4774099745084195 
0.016344559134560316 -0.030464529970120537 0.47034396071130924 
0.020199988258462958 -0.037822635806832566 0.4634972718712583 
0.023966379075509192 -0.04508084463182997 0.45686268336317043 
0.027645306426760774 -0.052240764949421474 0.45043321132144976 
0.031238318387583827 -0.05930397839386018 0.44420210459928006 
0.03474693671933781 -0.06627204018135607 0.438162836996553 
0.038172657313451784 -0.07314647955447483 0.4323090997474648 
0.04151695062801633 -0.07992880021905122 0.42663479425910805 
0.04478126211701713 -0.08662048077374326 0.4211340250926704 
0.047967012652334266 -0.09322297513235107 0.4158010931791344 
0.05107559893862916 -0.09973771293902225 0.41063048926164286 
0.05410839392123885 -0.10616609997646383 0.4056168875569565 
0.057066747187195614 -0.11250951856727838 0.4007551396286828 
0.05995198535948767 -0.11876932796854037 0.3960402684652009 
0.06276541248467485 -0.12494686475972638 0.3914674627554414 
0.06550831041397122 -0.1310434432241115 0.3870320713559126 
0.06818193917790479 -0.13706035572374145 0.3827295979425803 
0.07078753735466237 -0.14299887306808945 0.3785556958414272 
0.07332632243222625 -0.14886024487650334 0.37450616303171913 
0.07579949116440703 -0.15464569993454838 0.3705769373162104 
0.07820821992087557 -0.1603564465443479 0.36676409165270657 
0.08055366503129528 -0.16599367286902347 0.36306382964159783 
0.08283696312365396 -0.17155854727133363 0.35947248116414654 
0.08505923145689305 -0.17705221864660908 0.35598649816649675 
0.08722156824793037 -0.18247581675008043 0.352602450584532 
0.0893250529931708 -0.18783045251869288 0.3493170224048789 
0.09137074678459772 -0.19311721838750084 0.34612700785750616 
0.0933596926205367 -0.19833718860073374 0.34302930773552115 
0.09529291571118098 -0.20349141951762273 0.34002092583791543 
0.0971714237789672 -0.20858094991307674 0.3370989655311502 
0.09899620735388805 -0.21360680127329446 0.33426062642561233 
0.10076824006382715 -0.2185699780863977 0.33150320116309995 
0.10248847892000015 -0.22347146812816995 0.32882407231163163 
0.10415786459758433 -0.22831224274298262 0.32622070936398967 
